area,perimeter,aspect_ratio,circularity,solidity,extent,mean_width,equivalent_diameter,eccentricity,elongation,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,mean_intensity,std_intensity,peak_darkness,label,source_frame,blob_id
595.0,103.11269772052765,1.6363636363636365,0.7032383252413219,0.943695479777954,0.699177438307873,11.540770693686303,27.524126309792685,0.8217199779521865,1.7547200960945597,0.7175692809519735,2.059479339158366,3.115095482974908,4.198081215160305,7.8593705568763745,5.228192326723678,8.689298191907168,46.189735614307935,32.69518140133706,46.189735614307935,amorphous,grabacion_20260703_181319/frame_001170.jpg,0
687.0,106.42640578746796,1.2222222222222223,0.7621980092207464,0.9568245125348189,0.7216386554621849,12.910329817431387,29.575590733458846,0.6758261219763698,1.356739639768102,0.7685264320698281,2.624165386064841,3.896978589857372,5.28979007914787,9.944840985505143,6.878020425090946,10.186630761474342,27.765986394557824,30.794905260666418,27.765986394557824,amorphous,grabacion_20260703_181319/frame_001170.jpg,1
881.0,124.22539556026459,1.1470588235294117,0.7174059855616073,0.9493534482758621,0.6292857142857143,14.183895265966076,33.49214891450948,0.31641662146881366,1.0541625277067264,0.7560027808060544,3.551993659022141,2.768205170655662,5.074294269806274,9.339696682188363,7.882224163024899,9.045352787811883,28.836363636363636,28.925276469939245,26.836363636363636,amorphous,grabacion_20260703_181319/frame_001170.jpg,2
948.0,127.74011421203613,1.1574343606221407,0.730068484222079,0.9442231075697212,0.6583333333333333,14.842635860281328,34.74235294865525,0.37937887187364727,1.0807990070377371,0.7626258141276047,3.236409703300952,2.896055726476405,5.035692113780069,-9.323755315148993,-6.961636592241271,9.057416941543597,34.77114427860697,30.423893516454736,33.77114427860697,amorphous,grabacion_20260703_181319/frame_001200.jpg,0
363.0,82.76955199241638,1.349999912469532,0.6658482766920498,0.9272030651340997,0.6258620689655172,8.771341423552933,21.498510523728477,0.6419943393589677,1.304275166660305,0.7441637553017303,2.460449693456476,2.9646731759736635,4.706119430063558,8.543124225284503,5.948529841393607,9.607487160622657,48.5625,31.214357173422616,48.5625,amorphous,grabacion_20260703_181319/frame_001230.jpg,0
1108.5,153.63960897922516,1.7450981992226375,0.5901184256211243,0.8882211538461539,0.55425,14.429872704894597,37.56841805744458,0.8274635085801508,1.780882072592105,0.7076983579176749,2.0019218470006255,3.366639594833092,3.904016992328255,7.539394872106861,4.945176517994908,-9.36006683153672,65.7034834324554,22.11412270179277,41.7034834324554,amorphous,grabacion_20260703_181319/frame_001230.jpg,2
909.5,130.81118166446686,1.0145773085010785,0.6679175112161155,0.9200809307030855,0.5830128205128206,13.905539089661076,34.02956605566152,0.5202372083553484,1.1709302873284717,0.7555302495262338,3.305250427098842,2.7882609489833245,5.003407579910589,9.890102505668844,-7.476698354639926,8.901518554350726,28.08686659772492,28.55399470213632,26.08686659772492,amorphous,grabacion_20260703_181319/frame_001260.jpg,0
872.5,121.63960886001587,1.2666665947360451,0.7410120489297689,0.9494015233949945,0.6396627565982405,14.345656125943025,33.3301890600913,0.75233535967793,1.5179567051492815,0.7485817791904673,2.310718471333556,3.350919078981993,5.046420255032069,-9.280286504570043,-6.23146044460931,9.657577471218419,34.45945945945946,31.271465790410094,31.45945945945946,amorphous,grabacion_20260703_181319/frame_001260.jpg,1
916.0,126.56854152679443,1.0298211164937376,0.7185446933420938,0.9385245901639344,0.6180836707152496,14.4743707867738,34.15095054280933,0.5828907242208293,1.2306926559370308,0.7541234915707373,3.3059723914571917,2.7574244004133095,5.025077389302299,9.061621420180403,7.11953361306644,9.0721938174932,28.723251028806583,29.30256794542491,26.723251028806583,amorphous,grabacion_20260703_181319/frame_001290.jpg,0
952.5,132.46803605556488,1.2394883166873403,0.6821072304871573,0.9347399411187438,0.6153100775193798,14.380827682845174,34.82471344261489,0.3899110293713119,1.0859502072214562,0.7552412607896929,2.9412473997100625,2.836955383153133,4.845876443536279,-9.923601313487122,-7.051107702310299,8.688024960061268,25.81980198019802,28.150113939596643,25.81980198019802,amorphous,grabacion_20260703_181319/frame_001980.jpg,0
620.5,134.66904652118683,2.75,0.4299481448090259,0.8535075653370013,0.5276360544217688,9.215183682203909,28.107741593877094,0.8415739007428243,1.8513650449771153,0.5359142119498308,1.3087084996197418,2.172889436100344,2.5290078016480266,4.879956838415842,3.2075931308095065,7.73780091161774,48.70674486803519,23.014828478033987,32.70674486803519,amorphous,grabacion_20260703_181319/frame_002010.jpg,0
985.5,132.9533168077469,1.0566037351741058,0.7005967852756803,0.9426111908177905,0.6053439803439803,14.824752381695786,35.42283968482062,0.5674656786538949,1.21448091029615,0.7550420127398099,2.857482265406513,2.859407233378813,4.805446960150215,9.702490244647702,-7.2466813922794575,8.63949265690988,26.046065259117082,28.838317388102436,26.046065259117082,amorphous,grabacion_20260703_181319/frame_002010.jpg,1
625.5,111.982754945755,1.730088319590405,0.6268085081744438,0.8657439446366783,0.5106122448979592,11.171362953215345,28.22076071320269,0.8581917739107976,1.9480675908418232,0.6713817388942098,1.7671944745586488,3.1329709738407705,3.9273709873027483,7.631562395860158,5.04174605216552,-7.586849222800341,66.12314540059347,22.307427770288378,39.12314540059347,amorphous,grabacion_20260703_181319/frame_002010.jpg,2
961.0,129.88224923610687,1.0154320884497046,0.7158691544997148,0.943081452404318,0.6021303258145363,14.798019061912656,34.97975417996089,0.5586607704172233,1.2056963086491286,0.7578433884239899,3.00776477920822,2.8595082018081284,5.002864140421064,-9.638725789297244,-6.983760823487833,8.942680189567364,27.095378564405113,29.062434881106185,27.095378564405113,amorphous,grabacion_20260703_181319/frame_002040.jpg,0
497.0,105.11269772052765,2.411764705882353,0.5652699358717358,0.9502868068833652,0.6574074074074074,9.45651687717915,25.15551736167189,0.8019619715012704,1.6739901267786594,0.5978512145463744,1.4579794025561337,2.7138959880834728,3.485624273945274,6.7111708373613395,4.530489693204903,-6.763810321733958,51.07326007326007,20.64726740459096,24.073260073260073,amorphous,grabacion_20260703_181319/frame_002040.jpg,1
501.0,104.42640590667725,1.6818181818181819,0.5773337255544749,0.9373246024321796,0.5732265446224256,9.595274215369027,25.25654394235911,0.8108332869651501,1.7085921497113519,0.693701839353142,2.1598693535984674,2.4341235574126587,3.622373587943442,6.735749374364998,4.8431749989203245,-6.89513999139836,57.863138686131386,22.497069371245555,41.863138686131386,amorphous,grabacion_20260703_181319/frame_002070.jpg,0
980.5,132.81118178367615,1.0,0.6985350135664156,0.9418828049951969,0.605246913580247,14.765323022229344,35.33286534676783,0.5455256962750551,1.1931834433555244,0.755825926499309,2.880057777826548,2.8616389447430435,4.797759383322847,10.996507823047592,-7.065975072363712,8.627462516160536,26.16169393647738,28.658569483320175,26.16169393647738,amorphous,grabacion_20260703_181319/frame_002070.jpg,1
722.0,123.59797930717468,1.03125,0.5939150361570472,0.8709288299155609,0.64349376114082,11.68303889832427,30.319613310508885,0.7951421523780162,1.6490137421011994,0.7363299155849405,2.6943830155946964,2.8828384225178367,4.448457193605905,-8.28073785005679,-5.848688653265596,-8.249616282546219,55.58408215661104,18.240274902592162,23.58408215661104,amorphous,grabacion_20260703_181319/frame_002070.jpg,2
584.5,97.8406195640564,1.6363636363636365,0.767283733504875,0.9637262984336357,0.6868390129259695,11.948002835720537,27.28018537139553,0.7793586474990809,1.5959702731958885,0.7410384727842665,2.161742118273865,3.842912193868847,5.322521504929287,-10.351953911683642,-6.656007953383302,-9.934933099599398,59.30732484076433,23.02109550100631,35.30732484076433,amorphous,grabacion_20260703_181319/frame_002100.jpg,0
959.5,130.46803629398346,1.0038021287373506,0.7083478687738556,0.9420716740304369,0.6011904761904762,14.708583454693223,34.95244402289186,0.6145135474526737,1.2675777089313325,0.7580768683249642,2.99079732854081,2.8625942312846697,4.975667573583203,-9.331731596303548,-6.806780851817218,8.925964500328355,26.51476377952756,28.298913798736066,26.51476377952756,amorphous,grabacion_20260703_181319/frame_002100.jpg,1
723.5,121.69848430156708,1.03125,0.6138723336999283,0.8850152905198777,0.6448306595365418,11.890041263080606,30.351092412232713,0.6785983924309875,1.3614527585911058,0.7354046256700923,2.849936741581715,2.8205157791100204,4.364907533986847,-8.525279201524882,-5.794602887419641,-7.974132849238691,56.42381562099872,18.672482682084333,22.423815620998717,amorphous,grabacion_20260703_181319/frame_002100.jpg,2
412.0,84.42640614509583,1.018099501741584,0.7263575828498704,0.9268841394825647,0.6094674556213018,9.759979580131217,22.903595622322865,0.28525719273944233,1.0433501473305697,0.7821629742314529,4.410215696281079,3.7338903043773803,5.662828322304539,10.454823827218087,-8.90897095822949,-10.588981246115555,31.76837416481069,31.836018839907144,31.76837416481069,amorphous,grabacion_20260703_181319/frame_002130.jpg,0
534.0,98.91168737411499,1.58064489744492,0.685892256102598,0.9303135888501742,0.5816993464052288,10.797510671923828,26.075082298788182,0.8172846407455171,1.7354055973923417,0.7232952291835762,2.0389493700977246,3.496593862631875,4.609179902974319,8.701366504960049,5.73134785457525,-9.052602804739887,50.45060658578856,23.388840392760294,27.450606585788563,amorphous,grabacion_20260703_181319/frame_002130.jpg,1
962.5,127.63960897922516,1.0188677401564816,0.742402921173262,0.947808961102905,0.6193693693693694,15.08152536187506,35.00704303147574,0.5172127526135668,1.1684196787970096,0.756196608712562,3.007872249982875,2.8335453194381395,4.9745105533972405,-9.946839000840239,-7.054115171111399,8.88012975877303,26.256385068762278,28.302881959392778,26.256385068762278,amorphous,grabacion_20260703_181319/frame_002130.jpg,2
664.5,115.84061968326569,1.3703703703703705,0.6222760769652198,0.8949494949494949,0.6245300751879699,11.472659621761219,29.087242521017966,0.6869779929665618,1.3761249075775452,0.7056004636624618,2.1696950438733142,2.7060859704322433,3.7006499852680625,7.008976403704902,4.945454813232082,-7.112255930926023,57.42119944211994,18.990006832798528,28.421199442119942,amorphous,grabacion_20260703_181319/frame_002130.jpg,3
585.0,106.56854116916656,1.2752295100496427,0.6473031026735122,0.9169278996865203,0.6372549019607843,10.978849735239837,27.29185104880338,0.6920481596626352,1.3853268068363984,0.7584685932693147,2.4637533899682316,3.444853179780476,4.9833495409159605,9.199614719807915,6.21522931475118,10.199298650772285,61.556259904912835,24.20075023307545,39.556259904912835,amorphous,grabacion_20260703_181319/frame_002160.jpg,0
938.5,128.81118178367615,1.019230685435855,0.7107829663882647,0.9356929212362911,0.6186552406064602,14.571716321586194,34.56783639069634,0.5394333548299517,1.187608541927614,0.7588120249713238,3.0254581027421574,2.8724092571863964,4.940970732622829,-9.22693197477788,-6.746004981288331,8.889266488988179,33.109547738693465,30.01646213818256,33.109547738693465,amorphous,grabacion_20260703_181319/frame_002160.jpg,1
623.5,105.84061968326569,1.4977777611784215,0.6994256803768126,0.9425547996976569,0.6241241241241241,11.78186601450106,28.17560746714033,0.8478674549987804,1.886051409233479,0.7317905107173949,2.144488741026493,3.6934590871409783,4.329271355484019,8.341539461220934,5.425727472758901,9.531648939849713,54.58420268256334,21.266213856397744,28.584202682563337,amorphous,grabacion_20260703_181319/frame_002160.jpg,2
529.5,114.32590055465698,1.6788989827014453,0.5090806223770988,0.8512861736334405,0.6303571428571428,9.26299285518169,25.964982937357547,0.7692748719980238,1.565146150637362,0.7549764549706552,2.4032496332634206,4.037097809601646,5.490393181030072,10.850822746679642,-7.504699360894848,10.268516209638996,67.9396551724138,25.286185676926255,66.9396551724138,amorphous,grabacion_20260703_181319/frame_002190.jpg,0
532.0,97.94112491607666,1.5454545454545454,0.6969334679605416,0.9474621549421193,0.6608695652173913,10.86366938210803,26.026206750102993,0.7933195479545825,1.6425608123682038,0.7271644072422171,2.127231059336149,3.143348367006978,4.361746396941047,8.134766500408139,5.470247618862432,-8.637239090241504,45.8630849220104,22.351926925368584,27.8630849220104,amorphous,grabacion_20260703_181319/frame_002190.jpg,1
962.5,130.46803617477417,1.007509396439349,0.7105626106729925,0.9427032321253673,0.5876068376068376,14.7545717436973,35.00704303147574,0.6143603114272416,1.267385990692358,0.7555676192612668,2.9689877862424487,2.832681289245569,4.911326187046443,-11.156880500553727,-7.009225132744386,8.783333812572954,27.067713444553483,29.053271226525368,27.067713444553483,amorphous,grabacion_20260703_181319/frame_002190.jpg,2
700.5,117.8406195640564,1.0666666666666667,0.6339105347533942,0.9204993429697766,0.6847507331378299,11.888939528516628,29.86476688485918,0.8296818888338074,1.7913555324039023,0.7349131476731857,2.170449135304165,3.824188546666726,5.472050396291983,10.255333841193048,6.557490846612617,10.287204235116505,55.279840848806366,17.39363101754981,21.279840848806366,amorphous,grabacion_20260703_181319/frame_002190.jpg,3
598.5,102.66904675960541,1.308370015562096,0.7135016128772824,0.9344262295081968,0.6770361990950227,11.658820625876828,27.604960922341384,0.6938762733835958,1.3887071188686824,0.7583879335116991,2.447389159920233,3.4261702381804784,4.928896964719072,9.268629629555193,6.279919502995786,9.245858213343064,57.725155279503106,23.02754064335743,35.725155279503106,amorphous,grabacion_20260703_181319/frame_002220.jpg,0
860.0,122.2253954410553,1.207746618465089,0.7234115079788558,0.948180815876516,0.5972222222222222,14.072361916222977,33.090572803628525,0.7179051813015177,1.436490805317772,0.7532721859127446,3.1467148634995237,2.7605210903555726,4.650029980195189,8.685738824301962,6.817328129846087,8.408796581980594,28.9671412924425,29.064738975951045,28.9671412924425,amorphous,grabacion_20260703_181319/frame_002220.jpg,1
589.5,103.01219260692596,1.4,0.6980980277695303,0.9477491961414791,0.6298076923076923,11.445247112628982,27.396618616562492,0.8531267608314514,1.9167969058253822,0.728924882798724,2.1314422972054,3.44592258216098,4.245661976589645,8.091513619759862,5.362730382527447,9.87310026701485,53.875786163522015,20.639355576078035,26.875786163522015,amorphous,grabacion_20260703_181319/frame_002220.jpg,2
527.5,97.49747359752655,1.686567234047993,0.6973416477504756,0.953026196928636,0.5940315315315315,10.820793206961259,25.915899749917973,0.8423165307373134,1.8553454874090867,0.7202477763038689,2.061919587497,3.1155763781100068,4.292233653402605,8.098698224519193,5.501998511016819,-8.208292974086842,48.0140350877193,22.593039128266927,28.0140350877193,amorphous,grabacion_20260703_181319/frame_002250.jpg,0
960.0,129.05382251739502,1.0016694048706063,0.7243348011956646,0.9514370664023786,0.6015037593984962,14.877513602831915,34.961549778946534,0.624506488957318,1.2803775675837556,0.7578289072863219,3.035135403124241,2.8464861680452618,5.008427200139768,-9.441111954912362,-6.891681897361742,8.95818942707194,26.408464566929133,28.713208009170245,26.408464566929133,amorphous,grabacion_20260703_181319/frame_002250.jpg,1
718.5,122.32590055465698,1.2973976723103036,0.6033923407798238,0.8661844484629295,0.561328125,11.74730775317634,30.246034663939245,0.6792173599799296,1.3625144400415534,0.7202742121810747,2.3633941997094072,2.71778097612425,3.7692528629150104,7.3246068194797775,5.526790244688039,-7.071753108602197,57.41914618369987,19.81473691504042,27.419146183699873,amorphous,grabacion_20260703_181319/frame_002250.jpg,2
538.5,95.49747371673584,1.4402986846065116,0.742013498262301,0.9633273703041145,0.6503623188405797,11.277785244818018,26.184718727530473,0.7923431021934283,1.6391407404180869,0.7325385063870571,2.155924736393315,3.1754065742304087,4.337117041434835,8.102846292883132,5.441151520454419,-8.778356166638924,46.77758620689655,21.301056660721272,24.77758620689655,amorphous,grabacion_20260703_181319/frame_002280.jpg,0
986.5,133.2964632511139,1.013422878510937,0.6977015707358504,0.9355144618302513,0.590011961722488,14.801593019637096,35.44080714206772,0.588688872072612,1.2370730436013508,0.7561854492873313,2.8800709243783893,2.8774741370797914,4.890945384870947,-9.844385880988515,-7.000077714068962,8.776739587765293,25.85632183908046,28.52515271526143,25.85632183908046,amorphous,grabacion_20260703_181319/frame_002280.jpg,1
722.5,112.5269113779068,1.0,0.7170260238199853,0.9280667951188183,0.7518210197710719,12.841372630829243,30.33010997459711,0.7248382156536417,1.4515491925771071,0.7706731607245797,3.231044451692363,3.4379302712837103,5.177180446499683,9.556294752781794,-6.877657658617856,9.760578785420874,62.79096774193548,19.227874147309315,29.790967741935482,amorphous,grabacion_20260703_181319/frame_002280.jpg,2
522.0,95.94112491607666,1.619047619047619,0.7126409174152751,0.9551692589204026,0.6779220779220779,10.881673535860939,25.780439141949365,0.8446758929367969,1.868187797600189,0.7125311108630314,2.0239862233493184,3.0795624042303062,4.250877948830134,7.939399808154458,5.310872814879008,-8.412328305700237,45.487632508833926,20.896996818213548,23.487632508833926,amorphous,grabacion_20260703_181319/frame_002310.jpg,0
956.0,129.0538228750229,1.2253290971304458,0.7213167355262582,0.9395577395577396,0.5989974937343359,14.815523921764033,34.88863718700998,0.643445786729103,1.3063499183859857,0.7577716804581764,3.0035242860424094,2.8595234227384854,4.923213658341508,-9.234079585205137,-6.756039649084434,8.848568394925774,26.41106719367589,28.188331130178245,26.41106719367589,amorphous,grabacion_20260703_181319/frame_002310.jpg,1
538.0,97.25483298301697,1.7619047619047619,0.7147756595684569,0.9650224215246637,0.6435406698564593,11.06371752433008,26.17255958188877,0.8035403384866135,1.6799655426669746,0.716999653465655,2.0345363123029827,3.1008626518959144,4.108971958397192,7.721766185167548,5.1621407174139895,-8.438014714700985,46.91222030981067,21.25383526130356,25.91222030981067,amorphous,grabacion_20260703_181319/frame_002340.jpg,0
985.5,133.2964631319046,1.010033514467301,0.6969943225443672,0.9385714285714286,0.6031211750305998,14.78658888382943,35.42283968482062,0.5894023105581734,1.2378694058787967,0.7576691818066147,2.9167964551723777,2.8813425152701533,4.86512232045599,9.604052392085102,-7.628957076262775,8.742423113832118,26.241610738255034,28.687042686812703,26.241610738255034,amorphous,grabacion_20260703_181319/frame_002340.jpg,1
234.5,67.69848489761353,1.5,0.6429760741366956,0.9591002044989775,0.5517647058823529,6.927776902382832,17.279313448178307,0.9946170060586724,9.65068845180708,0.7168004994989775,2.346831122250214,2.544506923816199,3.689993244476766,6.8103916481069575,4.873688604761343,-7.728153345738606,48.845283018867924,23.79905314461644,36.845283018867924,amorphous,grabacion_20260703_181319/frame_002370.jpg,0
947.0,130.2253954410553,1.0125522961238118,0.7017274625694321,0.9432270916334662,0.6093951093951094,14.544014196196414,34.72402408800281,0.535552020474242,1.1841294820003574,0.7586874595414744,3.0054402834801843,2.8670267057420267,4.936707894152674,-9.277178771449039,-6.749935034888834,8.86948454845082,26.078685258964143,28.57137535900087,26.078685258964143,amorphous,grabacion_20260703_181319/frame_002370.jpg,1
1758.0,184.5096664428711,1.4148936450167235,0.6489189955696347,0.9398556535685646,0.6265146115466856,19.055912179477293,47.311257853120075,0.6864279520495973,1.3751416397493246,0.7576254892616013,2.4679312661999586,3.268240970414949,4.708153754987941,8.726709049774211,5.988339527430926,9.138594338507602,59.88737758433079,28.5196960286553,56.88737758433079,amorphous,grabacion_20260703_181319/frame_002370.jpg,2
981.0,130.2253954410553,1.250000195467456,0.7269214791769936,0.9528897523069452,0.6146616541353384,15.066185772406211,35.34187308823903,0.644975175920149,1.3085519390023177,0.7577621152596467,2.9551318754950264,2.8646655092925752,4.881625039271708,-9.30538029214324,-6.753111887760929,8.77269001777144,26.670520231213874,29.0473554939811,26.670520231213874,amorphous,grabacion_20260703_181319/frame_002400.jpg,0
1609.0,172.50966584682465,1.3470031672947491,0.6794211158252963,0.9223273144167383,0.609469696969697,18.654027205973126,45.261931327318294,0.6963631465303042,1.3933600180014136,0.7510013284755325,2.713974969488266,2.8823340072607606,4.337423632379671,8.970995983021018,-6.3179432702207965,-7.949258239281248,25.651812240047533,31.102727477657268,25.651812240047533,amorphous,grabacion_20260703_181319/frame_002400.jpg,1
959.5,129.63960909843445,1.0020283443595028,0.7174298088286605,0.9471865745310958,0.6011904761904762,14.8025747172912,34.95244402289186,0.5981057881914913,1.2477896013693976,0.759031132874969,3.002967171358989,2.8706191247157844,4.928596044679699,-9.654493431408676,-6.9177327714182235,8.833090745540343,26.691929133858267,28.68102087588876,26.691929133858267,amorphous,grabacion_20260703_181319/frame_002430.jpg,0
1641.5,177.92387998104095,1.3580338564679495,0.6516017916558411,0.9059050772626932,0.5646714826281389,18.451710924637137,45.71676620981376,0.6601158966243876,1.3312676217268835,0.7435294173231228,2.644708383889997,2.8164072576759254,4.187276241990707,8.358414357065964,-6.300764874511005,-7.699311296758263,29.08498253783469,31.564701484900727,29.08498253783469,amorphous,grabacion_20260703_181319/frame_002430.jpg,1
293.5,79.69848418235779,2.066666666666667,0.5806545676321346,0.9483037156704361,0.5732421875,7.365259277163761,19.331213267143124,0.9551785511080395,3.37803264463779,0.6495151995465498,1.731651730184201,2.5177264401473676,3.6089471492413985,7.765459698824436,-5.366172806945562,-6.673702415078112,58.08181818181818,17.915017478073235,21.08181818181818,amorphous,grabacion_20260703_181319/frame_002430.jpg,2
965.5,129.63960921764374,1.0271738636895842,0.7219160804066445,0.9526393685249137,0.6197047496790757,14.895139006151787,35.06155701679262,0.5695308083985402,1.2165894335999927,0.7591842530305749,2.962120885369024,2.8858265383050807,4.9176289030625595,-9.83031321902349,-7.030344201549361,8.821431126311145,26.676125244618394,28.727714879666394,25.676125244618394,amorphous,grabacion_20260703_181319/frame_002460.jpg,0
1557.0,170.0243844985962,1.4105193558683227,0.6768244731997647,0.9161518093556928,0.6228,18.31501998482877,44.52453223957157,0.7185582794915822,1.4378832653438793,0.7409385478731129,2.609317854840871,2.790531341877499,4.145175890338335,8.157189414463666,-6.40366230908437,7.631513125793987,21.640098099325566,28.577019935862033,21.640098099325566,amorphous,grabacion_20260703_181319/frame_002460.jpg,1
947.0,129.05382239818573,1.0,0.7145261020828474,0.9517587939698492,0.6078305519897305,14.676047286350089,34.72402408800281,0.6025975789193752,1.2530618402795028,0.7578548446659975,2.959439431027144,2.8612149488555456,4.876509441800569,9.87188984624722,-7.321526076710764,8.746587636440738,28.703888334995014,28.26874050548052,28.703888334995014,amorphous,grabacion_20260703_181319/frame_002490.jpg,0
607.0,121.94112479686737,2.526315789473684,0.5129773169753097,0.9288446824789595,0.6193877551020408,9.955624093367287,27.80029502818709,0.837319294804365,1.829109304274924,0.6301324018301449,1.6359874972047705,2.521553462587438,3.6398553510555556,-6.908067089202579,-4.54316895326898,-6.839476502977294,30.971385542168676,32.28917850739908,30.971385542168676,amorphous,grabacion_20260703_181319/frame_002490.jpg,1
958.0,130.225395321846,1.0045453203502472,0.7098784692421226,0.9452392698569314,0.6148908857509627,14.712952072556163,34.92511251028815,0.6044656560811832,1.2552860076004644,0.7571300019550323,2.9607369735831774,2.8521949519726495,4.885235475968024,-9.306220322811633,-6.753490906382195,8.771728214879994,26.358620689655172,28.494567143899427,26.358620689655172,amorphous,grabacion_20260703_181319/frame_002520.jpg,0
774.5,125.9827550649643,1.3103448275862069,0.6132097945801157,0.8687605159842962,0.661965811965812,12.295333589118941,31.402611792610237,0.6857494429724167,1.3739326984235674,0.7321014055144804,2.323768837971776,3.142617241509951,4.586979688013854,-8.451883662496945,-5.863650694122046,-10.108561825618755,59.810843373493974,19.050386657987854,24.810843373493974,amorphous,grabacion_20260703_181319/frame_002520.jpg,1
780.0,128.7695517539978,2.55,0.5911233283451873,0.9460278956943602,0.7142857142857143,12.11466514211554,31.513915099419602,0.8697777740905913,2.0265739050407965,0.5880192659863329,1.4174574598444494,2.958303491529022,3.6674012164910885,7.029501491878349,4.51120561002187,-7.3265955531981835,23.222619047619048,28.30811279975136,23.222619047619048,amorphous,grabacion_20260703_181319/frame_002520.jpg,2
921.0,126.2253954410553,1.0243902743483269,0.7264002991214311,0.9588755856324831,0.6214574898785425,14.59294299347374,34.24403043891132,0.65285115898628,1.3201560393881675,0.7590019215795499,3.024158305701281,2.861543293630388,4.88262773254811,10.112038248894043,-8.271757810946484,8.755132544360977,30.364754098360656,29.634974414466594,30.364754098360656,amorphous,grabacion_20260703_181319/frame_002550.jpg,0
